Time Stamp, CONC1-INST (PPB)
12/15/2014 07:14:01,       -0.1
12/15/2014 07:15:01,       -0.1
12/15/2014 07:16:01,       -0.4
12/15/2014 07:17:01,       -0.2
12/15/2014 07:18:01,       -0.1
12/15/2014 07:19:01,       -0.2
12/15/2014 07:20:01,       -0.7
12/15/2014 07:21:01,       -0.5
12/15/2014 07:22:01,       -0.1
12/15/2014 07:23:01,        0.2
12/15/2014 07:24:01,        0.3
12/15/2014 07:25:01,        0.4
12/15/2014 07:26:01,        0.6
12/15/2014 07:27:01,        0.2
12/15/2014 07:28:01,       -0.2
12/15/2014 07:29:01,       -0.1
12/15/2014 07:30:01,       -0.1
12/15/2014 07:31:01,       -0.1
12/15/2014 07:32:01,       -0.1
12/15/2014 07:33:01,        0.1
12/15/2014 07:34:01,        0.3
12/15/2014 07:35:01,        0.2
12/15/2014 07:36:01,        0.1
12/15/2014 07:37:01,        0.0
12/15/2014 07:38:01,        0.0
12/15/2014 07:39:01,       -0.1
12/15/2014 07:40:01,       -0.2
12/15/2014 07:41:01,       -0.0
12/15/2014 07:42:01,        0.2
12/15/2014 07:43:01,        0.1
12/15/2014 07:44:01,        0.1
12/15/2014 07:45:01,        0.0
12/15/2014 07:46:01,        0.1
12/15/2014 07:47:01,        0.5
12/15/2014 07:48:01,        0.9
12/15/2014 07:49:01,        0.8
12/15/2014 07:50:01,        0.5
12/15/2014 07:51:01,        0.6
12/15/2014 07:52:01,        0.2
12/15/2014 07:53:01,        0.6
12/15/2014 07:54:01,        0.0
12/15/2014 07:55:01,       -0.2
12/15/2014 07:56:01,        0.2
12/15/2014 07:57:01,        0.3
12/15/2014 07:58:01,        0.7
12/15/2014 07:59:01,        0.9
12/15/2014 08:00:01,        0.6
12/15/2014 08:01:01,        0.0
12/15/2014 08:02:01,        0.6
12/15/2014 08:03:01,        0.5
12/15/2014 08:04:01,        0.1
12/15/2014 08:05:01,        0.2
12/15/2014 08:06:01,       -0.2
12/15/2014 08:07:01,       -0.0
12/15/2014 08:08:01,        0.1
12/15/2014 08:09:01,       -0.4
12/15/2014 08:10:01,       -0.3
12/15/2014 08:11:01,       -0.2
12/15/2014 08:12:01,       -0.5
12/15/2014 08:13:01,       -0.8
12/15/2014 08:14:01,       -0.5
12/15/2014 08:15:01,       -0.3
12/15/2014 08:16:01,       -0.3
12/15/2014 08:17:01,       -0.7
12/15/2014 08:18:01,       -0.7
12/15/2014 08:19:01,       -0.3
12/15/2014 08:20:01,       -0.4
12/15/2014 08:21:01,       -0.4
12/15/2014 08:22:01,       -0.3
12/15/2014 08:23:01,       -0.3
12/15/2014 08:24:01,        0.0
12/15/2014 08:25:01,       -0.4
12/15/2014 08:26:01,       -0.4
12/15/2014 08:27:01,       -0.3
12/15/2014 08:28:01,       -0.4
12/15/2014 08:29:01,       -0.5
12/15/2014 08:30:01,       -0.6
12/15/2014 08:31:01,       -0.8
12/15/2014 08:32:01,       -0.6
12/15/2014 08:33:01,       -0.4
12/15/2014 08:34:01,       -0.3
12/15/2014 08:35:01,       -0.4
12/15/2014 08:36:01,       -0.3
12/15/2014 08:37:01,       -0.7
12/15/2014 08:38:01,       -0.7
12/15/2014 08:39:01,       -0.2
12/15/2014 08:40:01,        0.1
12/15/2014 08:41:01,        0.1
12/15/2014 08:42:01,        0.0
12/15/2014 08:43:01,       -0.2
12/15/2014 08:44:01,       -0.2
12/15/2014 08:45:01,        0.0
12/15/2014 08:46:01,        0.0
12/15/2014 08:47:01,       -0.1
12/15/2014 08:48:01,       -0.3
12/15/2014 08:49:01,       -0.2
12/15/2014 08:50:01,       -0.2
12/15/2014 08:51:01,       -0.3
12/15/2014 08:52:01,       -0.4
12/15/2014 08:53:01,       -0.7
12/15/2014 08:54:01,       -0.7
12/15/2014 08:55:01,       -0.2
12/15/2014 08:56:01,       -0.1
12/15/2014 08:57:01,        0.1
12/15/2014 08:58:01,        0.2
12/15/2014 08:59:01,       -0.2
12/15/2014 09:00:01,       -0.1
12/15/2014 09:01:01,       -0.1
12/15/2014 09:02:01,       -0.4
12/15/2014 09:03:01,       -0.5
12/15/2014 09:04:01,       -0.4
12/15/2014 09:05:01,       -0.4
12/15/2014 09:06:01,       -0.6
12/15/2014 09:07:01,       -0.5
12/15/2014 09:08:01,       -0.8
12/15/2014 09:09:01,       -0.7
12/15/2014 09:10:01,       -0.2
12/15/2014 09:11:01,       -0.4
12/15/2014 09:12:01,       -0.3
12/15/2014 09:13:01,       -0.7
12/15/2014 09:14:01,       -0.3
12/15/2014 09:15:01,       -0.3
12/15/2014 09:16:01,       -0.4
12/15/2014 09:17:01,       -0.3
12/15/2014 09:18:01,       -0.4
12/15/2014 09:19:01,       -0.3
12/15/2014 09:20:01,       -0.2
12/15/2014 09:21:01,       -0.3
12/15/2014 09:22:01,       -0.3
12/15/2014 09:23:01,       -0.3
12/15/2014 09:24:01,       -0.2
12/15/2014 09:25:01,       -0.2
12/15/2014 09:26:01,       -0.2
12/15/2014 09:27:01,       -0.1
12/15/2014 09:28:01,       -0.2
12/15/2014 09:29:01,       -0.3
12/15/2014 09:30:01,       -0.1
12/15/2014 09:31:01,       -0.4
12/15/2014 09:32:01,       -0.7
12/15/2014 09:33:01,       -0.5
12/15/2014 09:34:01,       -0.2
12/15/2014 09:35:01,       -0.8
12/15/2014 09:36:01,       -0.7
12/15/2014 09:37:01,        0.0
12/15/2014 09:38:01,       -0.1
12/15/2014 09:39:01,       -0.5
12/15/2014 09:40:01,       -0.2
12/15/2014 09:41:01,       -0.2
12/15/2014 09:42:01,       -1.0
12/15/2014 09:43:01,       -4.8
12/15/2014 09:44:01,       -3.2
12/15/2014 09:45:01,       -2.0
12/15/2014 09:46:01,       -1.6
12/15/2014 09:47:01,       -1.6
12/15/2014 09:48:01,       -1.8
12/15/2014 09:49:01,       -1.6
12/15/2014 09:50:01,       -1.3
12/15/2014 09:51:01,       -1.4
12/15/2014 09:52:01,       -1.5
12/15/2014 09:53:01,       -1.6
12/15/2014 09:54:01,       -1.5
12/15/2014 09:55:01,       -1.3
12/15/2014 09:56:01,       -1.7
12/15/2014 09:57:01,       -1.6
12/15/2014 09:58:01,       -1.2
12/15/2014 09:59:01,       -1.7
12/15/2014 10:00:01,       -1.7
12/15/2014 10:01:01,       -1.5
12/15/2014 10:02:01,       -1.4
12/15/2014 10:03:01,       -1.8
12/15/2014 10:04:01,       -1.7
12/15/2014 10:05:01,       -1.7
12/15/2014 10:06:01,       -1.9
12/15/2014 10:07:01,       -1.7
12/15/2014 10:08:01,       -1.3
12/15/2014 10:09:01,       -1.2
12/15/2014 10:10:01,       -1.2
12/15/2014 10:11:01,       -1.5
12/15/2014 10:12:01,       -1.5
12/15/2014 10:13:01,       -1.7
12/15/2014 10:14:01,       -1.8
12/15/2014 10:15:01,       -1.6
12/15/2014 10:16:01,       -1.6
12/15/2014 10:17:01,       -1.5
12/15/2014 10:18:01,       -1.7
12/15/2014 10:19:01,       -1.7
12/15/2014 10:20:01,       -1.6
12/15/2014 10:21:01,       -1.8
12/15/2014 10:22:01,       -1.7
12/15/2014 10:23:01,       -1.5
12/15/2014 10:24:01,       -1.7
12/15/2014 10:25:01,       -1.5
12/15/2014 10:26:01,       -1.7
12/15/2014 10:27:01,       -1.6
12/15/2014 10:28:01,       -1.7
12/15/2014 10:29:01,       -1.8
12/15/2014 10:30:01,       -1.9
12/15/2014 10:31:01,       -1.8
12/15/2014 10:32:01,       -1.6
12/15/2014 10:33:01,       -1.6
12/15/2014 10:34:01,       -1.8
12/15/2014 10:35:01,       -1.7
12/15/2014 10:36:01,       -1.7
12/15/2014 10:37:01,       -1.8
12/15/2014 10:38:01,       -1.6
12/15/2014 10:39:01,       -2.0
12/15/2014 10:40:01,       -1.5
12/15/2014 10:41:01,       -1.3
12/15/2014 10:42:01,       -1.6
12/15/2014 10:43:01,       -1.3
12/15/2014 10:44:01,       -1.5
12/15/2014 10:45:01,       -1.5
12/15/2014 10:46:01,       -1.5
12/15/2014 10:47:01,       -1.8
12/15/2014 10:48:01,       -1.6
12/15/2014 10:49:01,       -1.5
12/15/2014 10:50:01,       -1.6
12/15/2014 10:51:01,       -1.4
12/15/2014 10:52:01,      152.7
12/15/2014 10:53:01,      167.7
12/15/2014 10:54:01,      170.6
12/15/2014 10:55:01,      175.7
12/15/2014 10:56:01,      179.2
12/15/2014 10:57:01,      180.9
12/15/2014 10:58:01,      182.2
12/15/2014 10:59:01,      183.2
12/15/2014 11:00:01,      183.8
12/15/2014 11:01:01,      184.7
12/15/2014 11:02:02,      185.6
12/15/2014 11:03:01,      185.8
12/15/2014 11:04:01,      186.5
12/15/2014 11:05:01,      186.2
12/15/2014 11:06:01,      186.1
12/15/2014 11:07:01,      187.3
12/15/2014 11:08:01,      187.9
12/15/2014 11:09:01,      188.4
12/15/2014 11:10:01,      188.5
12/15/2014 11:11:01,      188.7
12/15/2014 11:12:01,      189.2
12/15/2014 11:13:01,      189.3
12/15/2014 11:14:01,      189.3
12/15/2014 11:15:01,      189.7
12/15/2014 11:16:01,      189.4
12/15/2014 11:17:01,      189.0
12/15/2014 11:18:01,      190.0
12/15/2014 11:19:01,      190.4
12/15/2014 11:20:01,      190.2
12/15/2014 11:21:01,      190.7
12/15/2014 11:22:01,      190.5
12/15/2014 11:23:01,      190.7
12/15/2014 11:24:01,      191.0
12/15/2014 11:25:01,      190.7
12/15/2014 11:26:01,      191.3
12/15/2014 11:27:01,      191.4
12/15/2014 11:28:01,      190.8
12/15/2014 11:29:01,      190.9
12/15/2014 11:30:01,      191.4
12/15/2014 11:31:01,      191.4
12/15/2014 11:32:01,      191.6
12/15/2014 11:33:01,      191.5
12/15/2014 11:34:01,      192.0
12/15/2014 11:35:01,      191.9
12/15/2014 11:36:01,      191.9
12/15/2014 11:37:01,      192.0
12/15/2014 11:38:01,      192.1
12/15/2014 11:39:01,      192.3
12/15/2014 11:40:01,      191.8
12/15/2014 11:41:01,      191.6
12/15/2014 11:42:01,      192.4
12/15/2014 11:43:01,      192.8
12/15/2014 11:44:01,      192.6
12/15/2014 11:45:01,      192.6
12/15/2014 11:46:01,      192.8
12/15/2014 11:47:01,      192.6
12/15/2014 11:48:01,      192.8
12/15/2014 11:49:01,      192.9
12/15/2014 11:50:01,      193.0
12/15/2014 11:51:01,      192.5
12/15/2014 11:52:01,      192.1
12/15/2014 11:53:01,      192.9
12/15/2014 11:54:01,      193.2
12/15/2014 11:55:01,      192.6
12/15/2014 11:56:01,      192.8
12/15/2014 11:57:01,      193.4
12/15/2014 11:58:01,      193.4
12/15/2014 11:59:01,      193.2
12/15/2014 12:00:01,      193.5
12/15/2014 12:01:01,      193.3
12/15/2014 12:02:01,      192.9
12/15/2014 12:03:01,      192.7
12/15/2014 12:04:01,      193.0
12/15/2014 12:05:01,      193.6
12/15/2014 12:06:01,      193.8
12/15/2014 12:07:01,      193.7
12/15/2014 12:08:01,      193.2
12/15/2014 12:09:01,      193.6
12/15/2014 12:10:01,      193.7
12/15/2014 12:11:01,      194.0
12/15/2014 12:12:01,      193.8
12/15/2014 12:13:01,      193.7
12/15/2014 12:14:01,      193.6
12/15/2014 12:15:01,      193.0
12/15/2014 12:16:01,      194.1
12/15/2014 12:17:01,      193.7
12/15/2014 12:18:01,      193.5
12/15/2014 12:19:01,      193.4
12/15/2014 12:20:01,      193.5
12/15/2014 12:21:01,      193.9
12/15/2014 12:22:01,      193.7
12/15/2014 12:23:01,      193.8
12/15/2014 12:24:01,      194.0
12/15/2014 12:25:01,      193.7
12/15/2014 12:26:01,      192.8
12/15/2014 12:27:01,      192.8
12/15/2014 12:28:01,      193.8
12/15/2014 12:29:01,      194.1
12/15/2014 12:30:01,      193.5
12/15/2014 12:31:01,      193.4
12/15/2014 12:32:01,      193.6
12/15/2014 12:33:01,      194.2
12/15/2014 12:34:01,      193.6
12/15/2014 12:35:01,      193.4
12/15/2014 12:36:01,       44.4
12/15/2014 12:37:01,       48.1
12/15/2014 12:38:01,       47.2
12/15/2014 12:39:01,       47.2
12/15/2014 12:40:01,       47.0
12/15/2014 12:41:01,       47.3
12/15/2014 12:42:01,       47.3
12/15/2014 12:43:01,       46.9
12/15/2014 12:44:01,       46.9
12/15/2014 12:45:01,       46.9
12/15/2014 12:46:01,       47.1
12/15/2014 12:47:01,       47.1
12/15/2014 12:48:01,       47.8
12/15/2014 12:49:01,       47.1
12/15/2014 12:50:01,       46.5
12/15/2014 12:51:01,       46.9
12/15/2014 12:52:01,       47.1
12/15/2014 12:53:01,       47.4
12/15/2014 12:54:01,       47.2
12/15/2014 12:55:01,       46.9
12/15/2014 12:56:01,       46.8
12/15/2014 12:57:01,       46.8
12/15/2014 12:58:01,       47.1
12/15/2014 12:59:01,       47.3
12/15/2014 13:00:01,       47.3
12/15/2014 13:01:01,       46.8
12/15/2014 13:02:01,       46.9
12/15/2014 13:03:01,       47.1
12/15/2014 13:04:01,       47.1
12/15/2014 13:05:01,       47.1
12/15/2014 13:06:01,       47.0
12/15/2014 13:07:01,       47.0
12/15/2014 13:08:01,       47.2
12/15/2014 13:09:01,       47.2
12/15/2014 13:10:01,       47.0
12/15/2014 13:11:01,       98.5
12/15/2014 13:12:01,      100.1
12/15/2014 13:13:01,       97.8
12/15/2014 13:14:01,       96.6
12/15/2014 13:15:01,       96.1
12/15/2014 13:16:01,       96.0
12/15/2014 13:17:01,       95.9
12/15/2014 13:18:01,       96.1
12/15/2014 13:19:01,       96.6
12/15/2014 13:20:01,       96.5
12/15/2014 13:21:01,       96.8
12/15/2014 13:22:01,       96.7
12/15/2014 13:23:01,       96.9
12/15/2014 13:24:01,       96.5
12/15/2014 13:25:01,       96.2
12/15/2014 13:26:01,       96.6
12/15/2014 13:27:01,       96.8
12/15/2014 13:28:01,       96.4
12/15/2014 13:29:01,       96.9
12/15/2014 13:30:01,       97.0
12/15/2014 13:31:01,       96.9
12/15/2014 13:32:01,       96.3
12/15/2014 13:33:01,       96.4
12/15/2014 13:34:01,       96.9
12/15/2014 13:35:01,       96.5
12/15/2014 13:36:01,       96.2
12/15/2014 13:37:01,       96.6
12/15/2014 13:38:01,       96.8
12/15/2014 13:39:01,       96.7
12/15/2014 13:40:01,       97.1
12/15/2014 13:41:01,       96.8
12/15/2014 13:42:01,       96.9
12/15/2014 13:43:01,       97.0
12/15/2014 13:44:01,       96.6
12/15/2014 13:45:01,       96.6
12/15/2014 13:46:01,       96.4
12/15/2014 13:47:01,       18.9
12/15/2014 13:48:01,       18.7
12/15/2014 13:49:01,       18.2
12/15/2014 13:50:01,       18.2
12/15/2014 13:51:01,       18.0
12/15/2014 13:52:01,       18.3
12/15/2014 13:53:01,       18.6
12/15/2014 13:54:01,       18.4
12/15/2014 13:55:01,       18.4
12/15/2014 13:56:01,       18.8
12/15/2014 13:57:01,       18.8
12/15/2014 13:58:01,       18.6
12/15/2014 13:59:01,       18.3
12/15/2014 14:00:01,       17.9
12/15/2014 14:01:01,       17.8
12/15/2014 14:02:01,       18.2
12/15/2014 14:03:01,       18.1
12/15/2014 14:04:01,       18.0
12/15/2014 14:05:01,       17.8
12/15/2014 14:06:01,       17.6
12/15/2014 14:07:01,       17.9
12/15/2014 14:08:01,       18.3
12/15/2014 14:09:01,       18.1
12/15/2014 14:10:01,       18.0
12/15/2014 14:11:01,       18.0
12/15/2014 14:12:01,       18.0
12/15/2014 14:13:01,       18.0
12/15/2014 14:14:01,       18.0
12/15/2014 14:15:01,       18.3
12/15/2014 14:16:01,       18.2
12/15/2014 14:17:01,       18.2
12/15/2014 14:18:01,       18.3
12/15/2014 14:19:01,       18.4
12/15/2014 14:20:01,       18.4
12/15/2014 14:21:01,       74.7
12/15/2014 14:22:01,      149.1
12/15/2014 14:23:01,      147.2
12/15/2014 14:24:01,      146.1
12/15/2014 14:25:01,      145.9
12/15/2014 14:26:01,      145.4
12/15/2014 14:27:01,      145.5
12/15/2014 14:28:01,      145.8
12/15/2014 14:29:01,      145.6
12/15/2014 14:30:01,      145.8
12/15/2014 14:31:01,      145.8
12/15/2014 14:32:01,      145.7
12/15/2014 14:33:01,      145.2
12/15/2014 14:34:01,      145.4
12/15/2014 14:35:01,      145.9
12/15/2014 14:36:01,      145.7
12/15/2014 14:37:01,      145.5
12/15/2014 14:38:01,      145.7
12/15/2014 14:39:01,      145.7
12/15/2014 14:40:01,      145.4
12/15/2014 14:41:01,      145.2
12/15/2014 14:42:01,      145.3
12/15/2014 14:43:01,      145.4
12/15/2014 14:44:01,      145.6
12/15/2014 14:45:01,      145.7
12/15/2014 14:46:01,      145.3
12/15/2014 14:47:01,      145.7
12/15/2014 14:48:01,      145.7
12/15/2014 14:49:01,      145.7
12/15/2014 14:50:01,      145.8
12/15/2014 14:51:01,      145.8
12/15/2014 14:52:01,      145.6
12/15/2014 14:53:01,      145.4
12/15/2014 14:54:01,      145.5
12/15/2014 14:55:01,       -0.7
12/15/2014 14:56:01,       -1.5
12/15/2014 14:57:01,       -1.4
12/15/2014 14:58:01,       -1.5
12/15/2014 14:59:01,       -1.6
12/15/2014 15:00:02,       -1.6
12/15/2014 15:01:01,       -1.4
12/15/2014 15:02:01,       -1.7
12/15/2014 15:03:01,       -2.0
12/15/2014 15:04:01,       -1.5
12/15/2014 15:05:01,       -1.9
12/15/2014 15:06:01,       -1.9
12/15/2014 15:07:01,       -1.7
12/15/2014 15:08:01,       -1.3
12/15/2014 15:09:01,       -1.1
12/15/2014 15:10:01,       -1.3
12/15/2014 15:11:01,       -1.3
12/15/2014 15:12:01,       -1.5
12/15/2014 15:13:01,       -2.0
12/15/2014 15:14:01,       -1.7
12/15/2014 15:15:01,       -1.2
12/15/2014 15:16:01,       -1.4
12/15/2014 15:17:01,       -1.6
12/15/2014 15:18:01,       -1.3
12/15/2014 15:19:01,       -1.4
12/15/2014 15:20:01,       -1.3
12/15/2014 15:21:01,       -1.4
12/15/2014 15:22:01,       -1.6
12/15/2014 15:23:01,       -1.6
12/15/2014 15:24:01,       -1.5
12/15/2014 15:25:01,       -1.5
12/15/2014 15:26:01,       -1.6
12/15/2014 15:27:01,       -1.6
12/15/2014 15:28:01,       -1.3
12/15/2014 15:29:01,       -1.5
12/15/2014 15:30:01,       -1.4
12/15/2014 15:31:01,       -1.2
12/15/2014 15:32:01,       12.1
12/15/2014 15:33:01,       11.5
12/15/2014 15:34:01,       11.2
12/15/2014 15:35:01,       10.3
12/15/2014 15:36:01,        9.6
12/15/2014 15:37:01,        9.9
12/15/2014 15:38:01,        9.3
12/15/2014 15:39:01,        8.7
12/15/2014 15:40:01,        8.9
12/15/2014 15:41:01,        8.6
12/15/2014 15:42:01,        8.4
12/15/2014 15:43:01,        8.2
12/15/2014 15:44:01,        8.4
12/15/2014 15:45:01,        8.1
12/15/2014 15:46:01,        7.9
12/15/2014 15:47:01,        7.6
12/15/2014 15:48:01,        7.4
12/15/2014 15:49:01,        7.2
12/15/2014 15:50:01,        6.7
12/15/2014 15:51:01,        6.6
12/15/2014 15:52:01,        6.7
12/15/2014 15:53:01,        6.4
12/15/2014 15:54:01,        6.6
12/15/2014 15:55:01,        6.8
12/15/2014 15:56:01,        6.5
12/15/2014 15:57:01,        5.9
12/15/2014 15:58:01,        6.4
12/15/2014 15:59:01,        6.6
12/15/2014 16:00:01,        6.4
12/15/2014 16:01:01,        6.0
12/15/2014 16:02:01,        5.8
12/15/2014 16:03:01,        5.4
12/15/2014 16:04:01,        5.1
12/15/2014 16:05:01,        5.0
12/15/2014 16:06:01,        5.0
12/15/2014 16:07:01,        5.0
12/15/2014 16:08:01,        4.6
12/15/2014 16:09:01,        4.7
12/15/2014 16:10:01,        4.3
12/15/2014 16:11:01,        3.2
12/15/2014 16:12:01,        2.5
12/15/2014 16:13:01,        2.1
12/15/2014 16:14:01,        1.7
12/15/2014 16:15:01,        1.3
12/15/2014 16:16:01,        1.4
12/15/2014 16:17:01,        1.2
12/15/2014 16:18:01,        0.7
12/15/2014 16:19:01,        0.1
12/15/2014 16:20:01,        0.2
12/15/2014 16:21:01,        0.1
12/15/2014 16:22:01,        0.1
12/15/2014 16:23:01,       -0.2
12/15/2014 16:24:01,       -0.2
12/15/2014 16:25:01,       -0.6
12/15/2014 16:26:01,       -0.5
12/15/2014 16:27:01,       -0.3
12/15/2014 16:28:01,       -0.2
12/15/2014 16:29:01,       -0.1
12/15/2014 16:30:01,       -0.3
12/15/2014 16:31:01,       -0.6
12/15/2014 16:32:01,       -0.5
12/15/2014 16:33:01,       -0.5
12/15/2014 16:34:01,       -0.4
12/15/2014 16:35:01,       -0.6
12/15/2014 16:36:01,       -0.4
12/15/2014 16:37:01,       -0.1
12/15/2014 16:38:01,       -0.1
12/15/2014 16:39:01,       -0.6
12/15/2014 16:40:01,       -0.3
12/15/2014 16:41:01,       -0.4
12/15/2014 16:42:01,       -0.3
12/15/2014 16:43:01,        0.0
12/15/2014 16:44:01,       -0.3
12/15/2014 16:45:01,       -0.1
12/15/2014 16:46:01,       -0.3
12/15/2014 16:47:01,       -0.4
12/15/2014 16:48:01,       -0.2
12/15/2014 16:49:01,       -0.4
12/15/2014 16:50:01,       -0.2
12/15/2014 16:51:01,        0.0
12/15/2014 16:52:01,       -0.3
12/15/2014 16:53:01,       -0.1
12/15/2014 16:54:01,        0.1
12/15/2014 16:55:01,        0.0
12/15/2014 16:56:01,       -0.2
12/15/2014 16:57:01,       -0.1
12/15/2014 16:58:01,       -0.3
12/15/2014 16:59:01,       -0.2
12/15/2014 17:00:01,       -0.4
12/15/2014 17:01:01,       -0.3
12/15/2014 17:02:01,       -0.1
12/15/2014 17:03:01,       -0.1
12/15/2014 17:04:01,       -0.4
12/15/2014 17:05:01,       -0.6
12/15/2014 17:06:01,       -0.3
12/15/2014 17:07:01,       -0.2
12/15/2014 17:08:01,        0.0
12/15/2014 17:09:01,        0.1
12/15/2014 17:10:01,        0.1
12/15/2014 17:11:01,        0.2
12/15/2014 17:12:01,        0.3
12/15/2014 17:13:01,        0.5
12/15/2014 17:14:01,        0.8
12/15/2014 17:15:01,        0.1
12/15/2014 17:16:01,        0.2
12/15/2014 17:17:01,        0.7
12/15/2014 17:18:01,        0.4
12/15/2014 17:19:01,        0.4
12/15/2014 17:20:01,        0.6
12/15/2014 17:21:01,        0.4
12/15/2014 17:22:01,        0.3
12/15/2014 17:23:01,        0.2
12/15/2014 17:24:01,        0.6
12/15/2014 17:25:01,        0.4
12/15/2014 17:26:01,        0.0
12/15/2014 17:27:01,        0.3
12/15/2014 17:28:01,        0.4
12/15/2014 17:29:01,        0.5
12/15/2014 17:30:01,        0.2
12/15/2014 17:31:01,        0.6
12/15/2014 17:32:01,        0.6
12/15/2014 17:33:01,        0.2
12/15/2014 17:34:01,       -0.2
12/15/2014 17:35:01,        0.3
12/15/2014 17:36:01,        0.3
12/15/2014 17:37:01,        0.0
12/15/2014 17:38:01,        0.2
12/15/2014 17:39:01,        0.3
12/15/2014 17:40:01,        0.3
12/15/2014 17:41:01,        0.6
12/15/2014 17:42:01,        0.7
12/15/2014 17:43:01,        0.7
12/15/2014 17:44:01,        0.5
12/15/2014 17:45:01,        0.5
12/15/2014 17:46:01,        0.2
12/15/2014 17:47:01,        0.1
12/15/2014 17:48:01,        0.2
12/15/2014 17:49:01,        0.1
12/15/2014 17:50:01,        0.1
12/15/2014 17:51:01,        0.2
12/15/2014 17:52:01,        0.2
12/15/2014 17:53:01,        0.3
12/15/2014 17:54:01,        0.7
12/15/2014 17:55:01,        0.3
12/15/2014 17:56:01,        0.2
12/15/2014 17:57:01,        0.2
12/15/2014 17:58:01,       -0.1
12/15/2014 17:59:01,        0.4
12/15/2014 18:00:01,        0.6
12/15/2014 18:01:01,        0.0
12/15/2014 18:02:01,        0.1
12/15/2014 18:03:01,        0.2
12/15/2014 18:04:01,        0.2
12/15/2014 18:05:01,        0.5
12/15/2014 18:06:01,        0.8
12/15/2014 18:07:01,        0.6
12/15/2014 18:08:01,        0.3
12/15/2014 18:09:01,        0.6
12/15/2014 18:10:01,        0.7
12/15/2014 18:11:01,        0.9
12/15/2014 18:12:01,        0.9
12/15/2014 18:13:01,        0.8
12/15/2014 18:14:01,        0.4
12/15/2014 18:15:01,        0.9
12/15/2014 18:16:01,        0.8
12/15/2014 18:17:01,        0.6
12/15/2014 18:18:01,        0.6
12/15/2014 18:19:01,        0.3
12/15/2014 18:20:01,        0.1
12/15/2014 18:21:01,        0.4
12/15/2014 18:22:01,        0.5
12/15/2014 18:23:01,        0.4
12/15/2014 18:24:01,        0.5
12/15/2014 18:25:01,        0.5
12/15/2014 18:26:01,       -0.1
12/15/2014 18:27:01,        0.2
12/15/2014 18:28:01,        0.3
12/15/2014 18:29:01,        0.1
12/15/2014 18:30:01,        0.3
12/15/2014 18:31:01,        0.4
12/15/2014 18:32:01,        0.1
12/15/2014 18:33:01,       -0.2
12/15/2014 18:34:01,        0.0
12/15/2014 18:35:01,       -0.1
12/15/2014 18:36:01,        0.0
12/15/2014 18:37:01,        0.2
12/15/2014 18:38:01,       -0.1
12/15/2014 18:39:01,       -0.2
12/15/2014 18:40:01,       -0.4
12/15/2014 18:41:01,        0.4
12/15/2014 18:42:01,        0.4
12/15/2014 18:43:01,       -0.1
12/15/2014 18:44:01,        0.2
12/15/2014 18:45:01,       -0.3
12/15/2014 18:46:01,       -0.2
12/15/2014 18:47:01,        0.0
12/15/2014 18:48:01,        0.1
12/15/2014 18:49:01,        0.2
12/15/2014 18:50:01,        0.2
12/15/2014 18:51:01,        0.1
12/15/2014 18:52:01,       -0.0
12/15/2014 18:53:01,       -0.0
12/15/2014 18:54:01,        0.2
12/15/2014 18:55:01,        0.1
12/15/2014 18:56:01,       -0.3
12/15/2014 18:57:01,       -0.3
12/15/2014 18:58:01,       -0.2
12/15/2014 18:59:01,       -0.5
12/15/2014 19:00:01,       -0.3
12/15/2014 19:01:01,       -0.1
12/15/2014 19:02:01,       -0.0
12/15/2014 19:03:01,       -0.5
12/15/2014 19:04:01,       -0.3
12/15/2014 19:05:01,       -0.3
12/15/2014 19:06:01,       -0.3
12/15/2014 19:07:01,       -0.3
12/15/2014 19:08:01,       -0.3
12/15/2014 19:09:01,       -0.3
12/15/2014 19:10:01,       -0.7
12/15/2014 19:11:01,       -0.5
12/15/2014 19:12:01,       -0.2
12/15/2014 19:13:01,       -0.4
12/15/2014 19:14:01,       -0.0
12/15/2014 19:15:01,       -0.3
12/15/2014 19:16:01,       -0.7
12/15/2014 19:17:01,       -0.4
12/15/2014 19:18:01,        0.0
12/15/2014 19:19:01,       -0.1
12/15/2014 19:20:01,       -0.3
12/15/2014 19:21:01,       -0.4
12/15/2014 19:22:01,       -0.5
12/15/2014 19:23:01,       -0.5
12/15/2014 19:24:01,       -0.6
12/15/2014 19:25:01,       -0.4
12/15/2014 19:26:01,       -0.3
12/15/2014 19:27:01,       -0.3
12/15/2014 19:28:01,       -0.4
12/15/2014 19:29:01,       -0.3
12/15/2014 19:30:01,       -0.4
12/15/2014 19:31:01,       -0.2
12/15/2014 19:32:01,       -0.1
12/15/2014 19:33:01,       -0.2
12/15/2014 19:34:01,       -0.3
12/15/2014 19:35:01,       -0.3
12/15/2014 19:36:01,       -0.1
12/15/2014 19:37:01,       -0.2
12/15/2014 19:38:01,       -0.2
12/15/2014 19:39:01,       -0.1
12/15/2014 19:40:01,       -0.1
12/15/2014 19:41:01,       -0.1
12/15/2014 19:42:01,       -0.5
12/15/2014 19:43:01,       -0.7
12/15/2014 19:44:01,       -0.6
12/15/2014 19:45:01,       -0.8
12/15/2014 19:46:01,       -0.7
12/15/2014 19:47:01,       -0.3
12/15/2014 19:48:01,       -0.3
12/15/2014 19:49:01,       -0.2
12/15/2014 19:50:01,       -0.1
12/15/2014 19:51:01,       -0.2
